Fuel status,Engine Load(%),Coolant temp(C),B1 STFT(%),B1 LTFT(%),Abs Intake MAP(kpa),Engine RPM(rpm),Vehicle speed(km/h),Timing advance,Intake air temp(C),Abs throttle pos(%),O2 B1S1 sensor voltage(V),STFT1,O2 B1S2 sensor voltage(V),beahavior
2,18.823529,85.0,19.53125,21.09375,74.0,2062.0,32.0,-37.0,41.0,17.254901999999998,0.775,14.84375,0.775,safe
2,20.0,85.0,35.9375,-20.3125,44.0,2255.0,36.0,-16.0,40.0,3.5294117999999997,0.87,-10.15625,0.77,safe
2,3.9215686,85.0,-32.03125,39.0625,57.0,1560.0,33.0,-41.5,41.0,14.117647,0.015,-13.28125,0.765,safe
2,13.725489999999999,85.0,22.65625,0.0,69.0,1682.0,34.0,-38.5,41.0,12.54902,0.675,8.59375,0.765,safe
2,12.941175999999999,85.0,13.28125,26.5625,54.0,1753.0,36.0,-31.5,41.0,8.627450999999999,0.5,8.59375,0.76,safe
2,6.6666667,85.0,24.21875,0.0,38.0,1660.0,34.0,59.5,40.0,6.6666667,0.08,26.5625,0.76,safe
2,6.6666667,86.0,21.875,30.46875,40.0,1412.0,29.0,43.0,41.0,6.2745098,0.135,20.3125,0.76,safe
2,3.9215686,86.0,10.9375,42.96875,49.0,1072.0,23.0,35.5,41.0,6.2745098,0.04,8.59375,0.735,safe
2,6.6666667,86.0,14.84375,16.40625,68.0,1298.0,20.0,-43.0,41.0,11.764706,0.735,35.9375,0.755,safe
2,12.941175999999999,86.0,11.71875,39.84375,79.0,1543.0,24.0,-42.0,41.0,16.470588,0.73,15.625,0.755,safe
2,17.647059,87.0,22.65625,5.46875,70.0,1886.0,30.0,-35.0,41.0,11.372549000000001,0.715,14.0625,0.75,safe
2,15.686275,86.0,9.375,0.0,72.0,2046.0,32.0,-37.0,41.0,16.470588,0.31,1.5625,0.75,safe
2,20.0,86.0,14.84375,-50.0,23.0,1601.0,34.0,-39.5,40.0,15.686275,0.05,3.90625,0.75,safe
2,15.686275,86.0,27.34375,10.9375,71.0,1779.0,37.0,-38.0,40.0,14.901960999999998,0.785,20.3125,0.745,safe
2,17.647059,86.0,28.90625,9.375,71.0,1937.0,40.0,-38.0,40.0,15.686275,0.64,24.21875,0.745,safe
2,17.647059,87.0,0.0,-8.59375,64.0,2043.0,42.0,-34.5,40.0,13.725489999999999,0.065,5.46875,0.74,safe
2,16.862745,87.0,9.375,-12.5,59.0,2137.0,44.0,-30.5,40.0,10.196078,0.78,2.34375,0.74,safe
2,8.627450999999999,87.0,25.0,-57.8125,30.0,2145.0,44.0,-17.0,40.0,8.627450999999999,0.8,-9.375,0.74,safe
2,3.9215686,87.0,-3.125,-8.59375,47.0,2102.0,43.0,-26.0,40.0,12.941175999999999,0.085,19.53125,0.74,safe
2,14.901960999999998,87.0,14.84375,-14.0625,55.0,2183.0,45.0,-32.0,40.0,14.117647,0.135,35.15625,0.74,safe
2,12.941175999999999,87.0,12.5,-57.8125,37.0,2200.0,45.0,-28.0,40.0,11.764706,0.285,0.78125,0.74,safe
2,13.725489999999999,87.0,21.09375,-10.9375,55.0,2200.0,45.0,-37.0,40.0,16.078431,0.165,15.625,0.74,safe
2,17.647059,87.0,14.84375,-21.875,61.0,2282.0,47.0,-33.5,40.0,15.294118,0.225,11.71875,0.74,safe
2,18.823529,87.0,21.875,-18.75,54.0,2304.0,49.0,-20.5,40.0,9.411764699999999,0.905,-5.46875,0.77,safe
2,14.901960999999998,87.0,11.71875,-1.5625,71.0,1775.0,48.0,-38.0,40.0,14.509804,0.625,13.28125,0.755,safe
2,15.686275,87.0,17.96875,-3.125,68.0,1832.0,50.0,-37.5,40.0,14.509804,0.785,16.40625,0.75,safe
2,15.686275,87.0,25.0,0.78125,66.0,1867.0,52.0,-37.0,40.0,13.725489999999999,0.805,16.40625,0.745,safe
2,14.901960999999998,87.0,14.84375,2.34375,63.0,1897.0,52.0,-36.0,40.0,12.941175999999999,0.335,22.65625,0.74,safe
2,12.941175999999999,87.0,-2.34375,-21.09375,33.0,1903.0,52.0,-20.0,40.0,3.5294117999999997,0.89,-1.5625,0.755,safe
2,6.6666667,87.0,-25.0,16.40625,50.0,1843.0,51.0,-32.5,40.0,11.372549000000001,0.06,13.28125,0.75,safe
2,11.764706,87.0,4.6875,15.625,51.0,1875.0,51.0,-32.0,40.0,10.588235000000001,0.52,-0.78125,0.745,safe
2,10.980392,87.0,7.03125,14.84375,55.0,1883.0,52.0,-33.5,40.0,12.54902,0.755,17.96875,0.75,safe
2,12.941175999999999,87.0,19.53125,10.9375,58.0,1892.0,52.0,-34.0,40.0,12.54902,0.09,18.75,0.745,safe
2,12.941175999999999,86.0,4.6875,9.375,57.0,1919.0,53.0,-33.5,40.0,12.156863000000001,0.165,3.90625,0.745,safe
2,12.941175999999999,86.0,5.46875,7.03125,57.0,1943.0,53.0,-33.5,40.0,12.156863000000001,0.455,-0.78125,0.75,safe
2,13.725489999999999,86.0,14.84375,8.59375,55.0,1944.0,54.0,-33.0,40.0,11.764706,0.795,11.71875,0.75,safe
2,12.941175999999999,86.0,20.3125,7.03125,57.0,1951.0,53.0,-33.5,40.0,12.156863000000001,0.28,22.65625,0.75,safe
2,13.725489999999999,86.0,9.375,7.03125,55.0,1947.0,53.0,-31.0,40.0,10.588235000000001,0.32,-4.6875,0.745,safe
2,9.8039216,86.0,-0.78125,7.8125,45.0,1908.0,52.0,-22.0,40.0,3.9215686,0.11,19.53125,0.74,safe
2,5.8823529,86.0,-3.90625,10.9375,45.0,1871.0,51.0,-31.0,40.0,10.588235000000001,0.085,19.53125,0.75,safe
2,10.980392,86.0,1.5625,12.5,50.0,1886.0,52.0,-31.5,40.0,10.588235000000001,0.73,3.125,0.75,safe
2,10.980392,86.0,14.84375,9.375,47.0,1917.0,52.0,-29.0,40.0,9.8039216,0.765,4.6875,0.755,safe
2,10.980392,86.0,12.5,11.71875,52.0,1908.0,52.0,-32.5,40.0,11.372549000000001,0.105,18.75,0.755,safe
2,11.764706,86.0,3.90625,11.71875,55.0,1915.0,52.0,-33.5,40.0,12.156863000000001,0.11,18.75,0.755,safe
2,12.941175999999999,85.0,2.34375,11.71875,57.0,1912.0,52.0,-35.0,40.0,12.54902,0.58,6.25,0.76,safe
2,14.901960999999998,85.0,17.96875,6.25,59.0,1928.0,53.0,-35.5,40.0,12.941175999999999,0.805,16.40625,0.76,safe
2,13.725489999999999,85.0,22.65625,6.25,59.0,1939.0,53.0,-33.5,40.0,11.764706,0.75,22.65625,0.76,safe
2,13.725489999999999,85.0,17.1875,6.25,57.0,1941.0,53.0,-34.5,40.0,12.941175999999999,0.64,27.34375,0.76,safe
2,13.725489999999999,85.0,3.125,4.6875,59.0,1942.0,53.0,-32.5,40.0,11.372549000000001,0.665,-3.125,0.76,safe
2,11.764706,85.0,5.46875,6.25,51.0,1980.0,54.0,-30.5,40.0,10.980392,0.75,2.34375,0.755,safe
2,11.764706,85.0,10.9375,3.90625,50.0,2008.0,55.0,-29.0,40.0,10.980392,0.79,3.125,0.76,safe
2,11.764706,85.0,17.1875,1.5625,49.0,2029.0,55.0,-29.5,40.0,11.372549000000001,0.785,4.6875,0.76,safe
2,15.686275,85.0,5.46875,0.0,56.0,2044.0,56.0,-31.5,40.0,12.941175999999999,0.19,6.25,0.76,safe
2,13.725489999999999,85.0,11.71875,-3.90625,56.0,2060.0,56.0,-32.0,40.0,12.941175999999999,0.76,10.15625,0.76,safe
2,13.725489999999999,85.0,25.78125,-7.03125,56.0,2084.0,57.0,-31.5,40.0,12.54902,0.795,17.96875,0.76,safe
2,13.725489999999999,85.0,21.875,-5.46875,57.0,2088.0,58.0,-31.5,40.0,12.156863000000001,0.8,19.53125,0.76,safe
2,12.941175999999999,85.0,9.375,-0.78125,48.0,2057.0,57.0,-28.5,40.0,12.156863000000001,0.115,19.53125,0.76,safe
2,12.941175999999999,85.0,10.15625,-0.78125,56.0,2035.0,55.0,-32.0,40.0,12.54902,0.12,13.28125,0.76,safe
2,11.764706,85.0,3.90625,0.0,47.0,2036.0,56.0,-27.0,40.0,10.588235000000001,0.785,12.5,0.76,safe
2,10.980392,85.0,4.6875,-0.78125,46.0,2017.0,55.0,-27.5,40.0,10.196078,0.09,10.9375,0.765,safe
2,10.980392,85.0,-1.5625,0.78125,48.0,2022.0,56.0,-29.5,40.0,10.980392,0.34,-5.46875,0.76,safe
2,11.764706,85.0,4.6875,3.90625,51.0,2015.0,55.0,-32.0,40.0,12.54902,0.195,25.0,0.76,safe
2,13.725489999999999,85.0,3.90625,-0.78125,58.0,1987.0,55.0,-33.0,40.0,12.941175999999999,0.185,3.90625,0.76,safe
2,15.686275,85.0,10.9375,-6.25,67.0,2016.0,56.0,-35.5,40.0,13.725489999999999,0.52,3.90625,0.76,safe
2,15.686275,85.0,13.28125,-7.8125,62.0,2039.0,56.0,-34.5,40.0,13.333332999999998,0.775,12.5,0.76,safe
2,15.686275,84.0,25.78125,-7.8125,59.0,2061.0,57.0,-33.0,39.0,12.54902,0.755,17.96875,0.755,safe
2,13.725489999999999,84.0,17.1875,0.78125,50.0,2068.0,57.0,-28.5,39.0,10.588235000000001,0.22,-10.9375,0.755,safe
2,9.8039216,84.0,8.59375,-35.9375,28.0,1999.0,55.0,-20.0,39.0,2.745098,0.865,-0.78125,0.765,safe
2,3.9215686,84.0,0.0,-10.9375,19.0,1900.0,52.0,-54.0,39.0,2.745098,0.815,0.0,0.785,safe
4,2.745098,84.0,0.0,11.71875,19.0,1790.0,49.0,-20.0,39.0,2.745098,0.0,0.0,0.025,safe
4,2.745098,84.0,0.0,36.71875,20.0,1658.0,45.0,-21.0,39.0,8.627450999999999,0.0,0.0,0.0,safe
2,5.8823529,84.0,22.65625,33.59375,40.0,1239.0,42.0,-58.0,40.0,6.2745098,0.67,35.15625,0.075,safe
2,5.8823529,84.0,14.0625,-6.25,24.0,1863.0,38.0,-20.0,39.0,5.0980392,0.8,-18.75,0.09,safe
2,4.7058824,84.0,-39.84375,22.65625,27.0,1742.0,36.0,-21.5,40.0,7.0588235,0.45,-17.1875,0.1,safe
2,6.6666667,83.0,14.84375,25.78125,46.0,1597.0,32.0,-36.0,40.0,10.588235000000001,0.34,6.25,0.105,safe
2,9.8039216,83.0,11.71875,35.9375,51.0,1631.0,33.0,-33.0,40.0,8.627450999999999,0.715,9.375,0.11,safe
2,6.6666667,83.0,26.5625,36.71875,41.0,1447.0,32.0,-22.0,40.0,7.8431372999999995,0.03,23.4375,0.11,safe
2,6.6666667,83.0,27.34375,-24.21875,37.0,1921.0,30.0,-29.0,40.0,9.019607800000001,0.78,8.59375,0.115,safe
2,8.627450999999999,83.0,31.25,-4.6875,41.0,1868.0,30.0,-22.5,40.0,6.6666667,0.045,32.8125,0.12,safe
2,6.6666667,83.0,20.3125,-10.15625,40.0,1865.0,29.0,-26.0,40.0,8.627450999999999,0.645,32.8125,0.125,safe
2,7.8431372999999995,83.0,28.90625,-10.15625,41.0,1885.0,30.0,-26.0,40.0,8.235294099999999,0.16,8.59375,0.13,safe
2,7.8431372999999995,83.0,20.3125,-13.28125,40.0,1934.0,29.0,-25.5,40.0,8.627450999999999,0.765,24.21875,0.135,safe
2,8.627450999999999,83.0,14.84375,5.46875,45.0,1868.0,30.0,-29.5,40.0,10.196078,0.16,13.28125,0.14,safe
2,9.8039216,84.0,14.0625,12.5,48.0,1894.0,30.0,-28.0,40.0,8.235294099999999,0.06,16.40625,0.145,safe
2,9.8039216,84.0,17.96875,13.28125,48.0,1860.0,30.0,-29.5,40.0,9.411764699999999,0.775,10.15625,0.15,safe
2,10.980392,84.0,17.96875,10.9375,47.0,1875.0,30.0,-29.5,40.0,10.196078,0.7,19.53125,0.155,safe
2,9.8039216,84.0,11.71875,-11.71875,40.0,1860.0,29.0,-27.5,39.0,9.019607800000001,0.765,10.9375,0.16,safe
2,9.8039216,84.0,1.5625,17.1875,48.0,1808.0,29.0,-32.0,40.0,9.019607800000001,0.715,5.46875,0.16,safe
2,6.6666667,84.0,33.59375,-14.84375,37.0,1835.0,28.0,-24.5,39.0,7.450980400000001,0.375,0.78125,0.155,safe
2,6.6666667,85.0,4.6875,-6.25,39.0,1827.0,29.0,-27.0,39.0,8.235294099999999,0.775,18.75,0.16,safe
2,7.8431372999999995,85.0,15.625,-13.28125,39.0,1861.0,29.0,-25.5,39.0,7.8431372999999995,0.095,20.3125,0.16,safe
2,7.8431372999999995,85.0,11.71875,-21.875,39.0,1907.0,29.0,-27.5,40.0,9.411764699999999,0.235,3.90625,0.165,safe
2,9.8039216,85.0,17.96875,7.8125,42.0,1818.0,29.0,-19.5,39.0,4.313725499999999,0.835,14.84375,0.165,safe
2,4.7058824,85.0,-5.46875,-1.5625,34.0,1674.0,26.0,-59.5,39.0,7.0588235,0.015,0.78125,0.165,safe
2,7.8431372999999995,85.0,12.5,33.59375,46.0,1505.0,23.0,-38.0,40.0,10.588235000000001,0.06,-2.34375,0.165,safe
2,10.980392,85.0,14.0625,39.84375,57.0,1608.0,26.0,-40.0,40.0,13.333332999999998,0.02,24.21875,0.17,safe
2,13.725489999999999,86.0,21.09375,10.9375,64.0,1810.0,29.0,-36.5,40.0,13.725489999999999,0.7,13.28125,0.175,safe
2,14.901960999999998,86.0,29.6875,-2.34375,61.0,1996.0,31.0,-33.0,39.0,11.372549000000001,0.785,17.96875,0.175,safe
2,13.725489999999999,86.0,14.84375,-7.03125,57.0,2101.0,33.0,-32.5,39.0,12.54902,0.095,21.875,0.175,safe
2,14.901960999999998,86.0,8.59375,-17.1875,58.0,2193.0,35.0,-32.0,39.0,12.54902,0.48,34.375,0.18,safe
2,3.9215686,86.0,7.8125,22.65625,47.0,1703.0,33.0,-33.5,39.0,9.019607800000001,0.795,18.75,0.295,safe
2,7.8431372999999995,87.0,23.4375,6.25,36.0,1665.0,34.0,-21.0,39.0,1.5686275,0.86,16.40625,0.235,safe
2,2.745098,87.0,-0.78125,55.46875,21.0,1560.0,32.0,58.0,39.0,2.745098,0.83,-26.5625,0.31,safe
2,2.745098,87.0,-41.40625,90.625,29.0,1008.0,24.0,-45.5,39.0,4.313725499999999,0.035,-22.65625,0.285,safe
2,2.745098,87.0,-1.5625,56.25,41.0,1028.0,16.0,-61.0,40.0,15.686275,0.72,7.8125,0.315,safe
2,11.764706,87.0,31.25,35.9375,74.0,1295.0,20.0,-43.5,40.0,12.54902,0.08,18.75,0.595,safe
2,11.764706,87.0,14.84375,1.5625,68.0,1524.0,23.0,-40.5,40.0,12.156863000000001,0.78,14.84375,0.735,safe
2,12.941175999999999,88.0,11.71875,35.15625,59.0,1674.0,27.0,-37.0,39.0,10.588235000000001,0.16,5.46875,0.77,safe
2,9.8039216,88.0,12.5,21.09375,46.0,1741.0,27.0,-32.5,39.0,9.411764699999999,0.795,11.71875,0.78,safe
2,9.8039216,87.0,10.9375,-0.78125,37.0,1721.0,27.0,-33.5,39.0,8.235294099999999,0.775,12.5,0.78,safe
2,7.8431372999999995,87.0,4.6875,28.125,47.0,1688.0,26.0,-32.0,39.0,8.627450999999999,0.725,10.15625,0.775,safe
2,8.627450999999999,87.0,20.3125,28.125,48.0,1682.0,26.0,-34.0,39.0,10.196078,0.07,12.5,0.775,safe
2,9.8039216,87.0,1.5625,28.90625,50.0,1747.0,27.0,-34.0,39.0,10.196078,0.095,8.59375,0.775,safe
2,10.980392,87.0,11.71875,21.875,50.0,1775.0,28.0,-32.0,39.0,8.627450999999999,0.685,7.03125,0.77,safe
2,4.7058824,88.0,20.3125,5.46875,35.0,1670.0,26.0,-58.5,39.0,7.0588235,0.08,22.65625,0.76,safe
2,5.8823529,88.0,14.84375,33.59375,43.0,1409.0,22.0,-59.5,39.0,6.2745098,0.105,0.78125,0.765,safe
2,4.7058824,88.0,18.75,51.5625,40.0,1193.0,18.0,59.0,39.0,5.4901960999999995,0.455,-2.34375,0.75,safe
2,3.9215686,88.0,19.53125,48.4375,51.0,1020.0,12.0,61.0,40.0,7.0588235,0.075,8.59375,0.755,safe
2,7.8431372999999995,88.0,0.0,45.3125,59.0,1162.0,12.0,-40.0,40.0,7.8431372999999995,0.755,12.5,0.75,safe
2,6.6666667,88.0,10.15625,35.15625,43.0,1225.0,13.0,-54.0,39.0,5.4901960999999995,0.78,5.46875,0.75,safe
2,3.9215686,88.0,7.03125,34.375,45.0,956.0,10.0,-47.0,40.0,5.4901960999999995,0.76,4.6875,0.76,safe
2,4.7058824,88.0,-7.03125,46.875,60.0,948.0,10.0,-64.0,40.0,7.0588235,0.49,-4.6875,0.77,safe
2,5.8823529,88.0,9.375,45.3125,58.0,1021.0,7.0,-61.0,40.0,7.0588235,0.145,8.59375,0.765,safe
2,4.7058824,88.0,5.46875,42.96875,61.0,852.0,9.0,-57.0,40.0,6.2745098,0.38,-10.9375,0.775,safe
2,6.6666667,88.0,-0.78125,21.09375,81.0,1100.0,12.0,-56.0,40.0,7.450980400000001,0.435,34.375,0.76,safe
2,6.6666667,89.0,16.40625,44.53125,56.0,1162.0,12.0,-55.5,40.0,7.8431372999999995,0.08,14.84375,0.765,safe
2,7.8431372999999995,89.0,4.6875,43.75,54.0,1256.0,13.0,-38.5,39.0,8.235294099999999,0.795,13.28125,0.76,safe
2,7.8431372999999995,89.0,8.59375,40.625,50.0,1394.0,14.0,-35.5,39.0,7.8431372999999995,0.505,-4.6875,0.76,safe
2,7.8431372999999995,89.0,9.375,39.0625,51.0,1449.0,15.0,-32.0,40.0,7.8431372999999995,0.07,9.375,0.765,safe
2,8.627450999999999,88.0,-3.90625,40.625,55.0,1545.0,16.0,-54.5,40.0,10.588235000000001,0.12,16.40625,0.775,safe
2,10.980392,87.0,0.0,17.96875,64.0,1748.0,19.0,-37.0,40.0,14.117647,0.7,19.53125,0.78,safe
2,15.686275,86.0,32.8125,-11.71875,59.0,2190.0,23.0,-33.0,40.0,14.117647,0.685,41.40625,0.79,safe
2,14.901960999999998,86.0,0.0,-6.25,36.0,1593.0,24.0,-52.0,40.0,16.862745,0.015,14.0625,0.79,safe
2,15.686275,86.0,15.625,2.34375,65.0,1788.0,28.0,-36.0,40.0,11.372549000000001,0.775,8.59375,0.79,safe
2,9.8039216,86.0,0.78125,0.78125,37.0,1833.0,29.0,-24.0,40.0,5.0980392,0.795,26.5625,0.785,safe
2,5.8823529,86.0,4.6875,-12.5,38.0,1801.0,28.0,-28.0,40.0,7.8431372999999995,0.185,26.5625,0.79,safe
2,9.8039216,86.0,2.34375,10.9375,44.0,1905.0,30.0,-19.5,40.0,7.0588235,0.68,34.375,0.79,safe
2,7.8431372999999995,85.0,10.15625,-25.78125,38.0,1937.0,30.0,-25.5,40.0,9.8039216,0.84,13.28125,0.8,safe
2,8.627450999999999,85.0,20.3125,-25.0,38.0,1852.0,29.0,-21.0,40.0,3.9215686,0.825,19.53125,0.8,safe
2,4.7058824,85.0,-0.78125,28.125,30.0,1659.0,26.0,63.5,40.0,6.6666667,0.03,-7.03125,0.825,safe
2,5.8823529,85.0,20.3125,46.09375,41.0,1235.0,19.0,-62.5,41.0,5.4901960999999995,0.75,7.03125,0.835,safe
2,4.7058824,85.0,16.40625,43.75,49.0,977.0,11.0,-58.0,41.0,5.8823529,0.58,-4.6875,0.835,safe
2,4.7058824,85.0,8.59375,47.65625,50.0,991.0,3.0,-56.0,41.0,5.8823529,0.08,7.8125,0.83,safe
2,15.686275,87.0,31.25,-9.375,69.0,2267.0,12.0,-43.0,41.0,3.9215686,0.005,0.0,0.81,safe
2,13.725489999999999,87.0,-1.5625,20.3125,79.0,1492.0,16.0,-40.5,41.0,16.078431,0.2,12.5,0.805,safe
2,16.862745,87.0,24.21875,-5.46875,69.0,2089.0,22.0,-35.5,41.0,17.254901999999998,0.67,35.15625,0.8,safe
4,6.6666667,87.0,0.0,44.53125,59.0,1608.0,24.0,-40.0,41.0,12.54902,0.02,8.59375,0.8,safe
2,13.725489999999999,87.0,22.65625,23.4375,62.0,1753.0,27.0,-37.5,41.0,12.54902,0.78,18.75,0.795,safe
2,10.980392,88.0,-5.46875,11.71875,43.0,1831.0,29.0,-45.5,41.0,5.0980392,0.8,17.1875,0.79,safe
2,4.7058824,88.0,-3.90625,23.4375,43.0,1489.0,23.0,54.5,41.0,7.0588235,0.03,15.625,0.795,safe
2,5.8823529,87.0,14.0625,24.21875,69.0,1189.0,18.0,-47.0,42.0,18.823529,0.025,23.4375,0.79,safe
2,14.901960999999998,87.0,18.75,37.5,76.0,1546.0,24.0,-41.5,42.0,14.117647,0.26,23.4375,0.79,safe
2,10.980392,87.0,3.125,24.21875,44.0,1697.0,26.0,-46.5,41.0,5.0980392,0.7,12.5,0.785,safe
2,5.8823529,87.0,-6.25,11.71875,38.0,1600.0,25.0,-28.0,41.0,7.8431372999999995,0.535,0.0,0.785,safe
2,9.8039216,87.0,-6.25,30.46875,52.0,1705.0,27.0,-34.5,42.0,10.196078,0.365,3.125,0.785,safe
2,12.941175999999999,86.0,15.625,10.15625,58.0,1912.0,30.0,-35.5,42.0,13.725489999999999,0.12,14.0625,0.785,safe
2,15.686275,85.0,14.0625,-17.1875,64.0,2175.0,34.0,-35.5,42.0,16.862745,0.765,38.28125,0.79,safe
2,8.627450999999999,85.0,0.0,35.9375,49.0,1785.0,36.0,-36.5,42.0,12.156863000000001,0.035,9.375,0.8,safe
2,12.941175999999999,85.0,19.53125,25.0,58.0,1761.0,36.0,-36.5,42.0,12.156863000000001,0.78,17.96875,0.805,safe
2,11.764706,85.0,19.53125,20.3125,51.0,1823.0,37.0,-33.0,42.0,10.196078,0.695,21.09375,0.8,safe
2,10.980392,85.0,19.53125,17.1875,47.0,1816.0,37.0,-29.5,42.0,7.0588235,0.05,14.84375,0.8,safe
2,6.6666667,86.0,8.59375,3.90625,36.0,1704.0,35.0,59.0,42.0,7.450980400000001,0.7,28.125,0.8,safe
2,6.6666667,86.0,8.59375,27.34375,41.0,1483.0,31.0,54.0,42.0,7.0588235,0.08,7.03125,0.795,safe
2,5.8823529,86.0,18.75,44.53125,40.0,1280.0,26.0,50.5,42.0,5.8823529,0.69,7.8125,0.8,safe
2,4.7058824,86.0,3.90625,71.09375,34.0,987.0,20.0,-60.0,42.0,3.1372549,0.81,-14.0625,0.795,safe
2,2.745098,87.0,-24.21875,46.875,40.0,814.0,12.0,-53.5,42.0,3.5294117999999997,0.02,-17.96875,0.795,safe
2,2.745098,87.0,-10.15625,41.40625,41.0,854.0,3.0,-58.0,42.0,3.5294117999999997,0.0,1.5625,0.79,safe
2,6.6666667,87.0,7.8125,16.40625,71.0,1522.0,9.0,-39.0,43.0,5.0980392,0.225,22.65625,0.79,safe
2,6.6666667,87.0,31.25,39.0625,66.0,1161.0,11.0,-45.0,42.0,10.196078,0.67,25.0,0.795,safe
2,11.764706,87.0,25.0,3.125,70.0,1736.0,19.0,-39.0,43.0,15.294118,0.185,28.125,0.795,safe
2,18.823529,87.0,0.0,-7.8125,37.0,1852.0,22.0,-47.0,42.0,13.333332999999998,0.8,-7.8125,0.805,safe
2,12.941175999999999,87.0,18.75,31.25,73.0,1582.0,25.0,-40.0,42.0,13.333332999999998,0.17,11.71875,0.805,safe
2,14.901960999999998,87.0,22.65625,0.0,66.0,1847.0,29.0,-37.5,42.0,13.725489999999999,0.74,17.96875,0.805,safe
2,14.901960999999998,87.0,25.78125,-3.125,62.0,2029.0,32.0,-35.0,42.0,14.117647,0.78,16.40625,0.805,safe
2,15.686275,87.0,34.375,-23.4375,59.0,2179.0,34.0,-31.5,42.0,13.333332999999998,0.715,32.8125,0.8,safe
2,8.627450999999999,87.0,0.0,53.125,39.0,1690.0,35.0,-31.0,42.0,10.980392,0.065,1.5625,0.795,safe
2,11.764706,87.0,29.6875,31.25,62.0,1709.0,36.0,-38.5,42.0,12.54902,0.78,28.125,0.795,safe
2,12.941175999999999,88.0,3.90625,21.875,59.0,1801.0,37.0,-35.5,42.0,11.764706,0.105,9.375,0.79,safe
2,12.941175999999999,88.0,7.8125,15.625,57.0,1861.0,38.0,-35.0,42.0,12.156863000000001,0.59,5.46875,0.79,safe
2,12.941175999999999,88.0,15.625,10.15625,47.0,1930.0,40.0,-27.5,42.0,9.8039216,0.08,15.625,0.79,safe
2,9.8039216,88.0,-0.78125,-3.90625,43.0,1976.0,41.0,-26.5,42.0,9.411764699999999,0.625,3.90625,0.79,safe
2,7.8431372999999995,88.0,33.59375,-34.375,36.0,1969.0,41.0,-22.0,42.0,7.450980400000001,0.585,-5.46875,0.79,safe
2,5.8823529,88.0,6.25,-24.21875,36.0,1962.0,40.0,-24.5,42.0,8.627450999999999,0.025,6.25,0.79,safe
2,8.627450999999999,88.0,16.40625,2.34375,27.0,1922.0,39.0,-19.5,42.0,5.0980392,0.79,-13.28125,0.785,safe
2,4.7058824,88.0,-34.375,22.65625,26.0,1740.0,36.0,-21.0,42.0,7.0588235,0.025,-45.3125,0.785,safe
2,6.6666667,87.0,-13.28125,17.96875,42.0,1624.0,33.0,-34.0,42.0,7.8431372999999995,0.61,24.21875,0.785,safe
2,6.6666667,87.0,3.90625,28.90625,42.0,1547.0,32.0,-58.5,42.0,7.0588235,0.03,5.46875,0.785,safe
2,5.8823529,87.0,7.03125,46.09375,43.0,1178.0,30.0,35.5,42.0,6.6666667,0.025,26.5625,0.785,safe
2,9.8039216,87.0,24.21875,25.0,53.0,1753.0,28.0,-35.5,42.0,11.372549000000001,0.78,23.4375,0.785,safe
2,12.941175999999999,87.0,25.0,18.75,57.0,1813.0,28.0,-36.0,42.0,12.54902,0.105,28.90625,0.785,safe
2,13.725489999999999,87.0,9.375,13.28125,58.0,1877.0,29.0,-34.5,42.0,12.156863000000001,0.305,9.375,0.78,safe
2,13.725489999999999,87.0,18.75,3.90625,43.0,1988.0,31.0,-20.0,42.0,0.78431373,0.86,10.15625,0.78,safe
2,2.745098,87.0,-11.71875,0.0,18.0,1830.0,29.0,-55.0,42.0,6.6666667,0.83,0.0,0.805,safe
2,5.8823529,87.0,-18.75,10.9375,36.0,1730.0,27.0,-41.0,42.0,10.588235000000001,0.085,14.84375,0.84,safe
2,10.980392,87.0,20.3125,14.0625,49.0,1932.0,30.0,-32.0,42.0,11.764706,0.07,20.3125,0.835,safe
2,11.764706,88.0,13.28125,-28.90625,35.0,1965.0,31.0,-20.5,42.0,7.8431372999999995,0.8,15.625,0.825,safe
2,9.8039216,88.0,-9.375,7.8125,45.0,1929.0,30.0,-29.0,42.0,9.8039216,0.51,9.375,0.82,safe
2,9.8039216,88.0,4.6875,4.6875,45.0,1926.0,30.0,-34.5,42.0,10.196078,0.735,5.46875,0.81,safe
2,10.980392,88.0,27.34375,10.15625,50.0,1933.0,30.0,-36.0,42.0,11.372549000000001,0.51,29.6875,0.81,safe
2,11.764706,88.0,2.34375,7.03125,56.0,1992.0,32.0,-40.5,42.0,13.333332999999998,0.1,25.0,0.805,safe
2,15.686275,88.0,7.03125,-15.625,60.0,2141.0,34.0,-34.5,42.0,13.725489999999999,0.115,10.15625,0.805,safe
2,18.823529,88.0,21.09375,-16.40625,41.0,2112.0,35.0,-21.0,42.0,9.8039216,0.895,-0.78125,0.805,safe
2,11.764706,88.0,11.71875,29.6875,51.0,1684.0,35.0,-33.0,42.0,6.6666667,0.185,6.25,0.8,safe
2,3.9215686,89.0,18.75,45.3125,18.0,1652.0,34.0,-51.5,42.0,2.745098,0.845,-8.59375,0.805,safe
2,6.6666667,89.0,-27.34375,36.71875,51.0,1611.0,33.0,-28.5,42.0,7.450980400000001,0.005,5.46875,0.815,safe
2,9.8039216,89.0,-1.5625,32.8125,51.0,1670.0,35.0,-38.0,42.0,10.980392,0.11,9.375,0.825,safe
2,11.764706,88.0,14.0625,27.34375,49.0,1715.0,36.0,-31.0,42.0,9.411764699999999,0.8,14.84375,0.815,safe
